dstport,protocol,tag
58553,icmp,sv_P1
56334,icmp,email
6494,icmp,sv_P4
37558,tcp,sv_P5
60225,icmp,sv_P2
22869,udp,sv_P1
17503,icmp,email
3155,icmp,sv_P2
12719,icmp,email
62391,udp,sv_P3
63158,tcp,sv_P5
45482,udp,sv_P2
36713,tcp,sv_P1
45614,tcp,sv_P3
65046,tcp,sv_P2
30690,tcp,sv_P3
59316,icmp,email
46083,icmp,sv_P5
33070,icmp,email
13146,tcp,email
47403,udp,sv_P5
41720,icmp,sv_P3
31976,tcp,sv_P1
6756,udp,sv_P4
25896,udp,sv_P1
35403,udp,sv_P5
25142,tcp,sv_P1
1303,tcp,sv_P5
37450,tcp,sv_P1
22069,tcp,sv_P5
35913,udp,email
27024,udp,email
38525,icmp,email
18970,icmp,sv_P5
44165,udp,sv_P4
31985,icmp,sv_P3
63137,udp,sv_P3
55272,udp,sv_P1
14409,tcp,sv_P4
47722,tcp,sv_P4
51157,icmp,email
10279,icmp,sv_P1
22804,tcp,email
42618,icmp,sv_P3
23026,udp,sv_P1
34307,icmp,email
21242,icmp,email
21488,tcp,sv_P4
20884,tcp,sv_P5
30917,icmp,sv_P4
6085,tcp,email
21390,icmp,sv_P2
64644,udp,sv_P1
52579,tcp,sv_P5
59809,icmp,sv_P4
25523,tcp,email
27666,udp,email
34568,udp,sv_P2
54465,icmp,sv_P2
37311,udp,sv_P1
40246,udp,sv_P1
2980,tcp,sv_P5
21826,icmp,sv_P1
4238,tcp,email
55466,tcp,sv_P5
29699,tcp,sv_P1
45204,icmp,sv_P1
46705,udp,sv_P5
50872,icmp,sv_P4
57109,tcp,sv_P3
65275,udp,sv_P2
35229,tcp,sv_P2
16150,icmp,sv_P5
54463,tcp,email
25682,icmp,sv_P4
43531,tcp,sv_P5
12732,tcp,sv_P4
62975,udp,sv_P4
39038,tcp,sv_P4
37739,tcp,sv_P3
27850,icmp,sv_P5
42891,icmp,email
15900,icmp,sv_P1
64761,tcp,sv_P3
26236,icmp,sv_P4
44606,udp,sv_P2
47687,icmp,sv_P1
61548,udp,email
6558,tcp,sv_P4
55026,tcp,sv_P2
46837,tcp,sv_P1
56341,tcp,sv_P3
28233,udp,sv_P2
59014,udp,sv_P4
32567,tcp,sv_P1
3909,icmp,sv_P3
31508,tcp,sv_P2
14591,tcp,sv_P2
64361,icmp,sv_P5
5721,tcp,email
7165,udp,sv_P5
63641,icmp,sv_P4
39093,udp,sv_P5
6974,icmp,sv_P4
11978,udp,sv_P1
2336,icmp,sv_P5
51816,icmp,sv_P2
24910,tcp,sv_P1
13114,udp,sv_P2
49177,icmp,sv_P4
46067,icmp,sv_P1
50171,udp,sv_P1
58445,udp,sv_P1
6224,tcp,sv_P4
55454,tcp,email
2937,icmp,sv_P1
28215,icmp,sv_P1
42775,udp,email
39980,icmp,sv_P4
44953,tcp,sv_P3
35984,udp,email
20726,icmp,sv_P1
65448,tcp,sv_P2
26369,icmp,sv_P1
60219,udp,sv_P2
31008,icmp,sv_P4
39250,tcp,sv_P5
22017,icmp,sv_P5
38517,udp,sv_P2
14939,tcp,sv_P3
5642,icmp,sv_P2
2913,icmp,sv_P4
41126,udp,sv_P4
9274,udp,sv_P5
26258,tcp,email
18914,udp,sv_P1
50133,udp,email
6411,icmp,sv_P2
59277,tcp,email
48257,icmp,email
63143,udp,email
20249,tcp,email
30828,icmp,sv_P3
10960,udp,email
36160,icmp,sv_P4
15339,udp,sv_P2
47093,udp,sv_P4
64802,udp,sv_P5
52926,udp,sv_P1
14530,tcp,sv_P5
974,tcp,email
39113,tcp,sv_P1
847,udp,sv_P2
56539,udp,sv_P4
64576,udp,sv_P1
56513,icmp,sv_P2
30853,icmp,email
58673,udp,sv_P4
58850,tcp,sv_P1
34284,icmp,sv_P4
43050,udp,sv_P2
18835,icmp,sv_P1
12841,udp,email
34969,icmp,sv_P2
43171,tcp,email
57078,tcp,sv_P5
59258,icmp,sv_P2
2433,icmp,sv_P4
11175,icmp,sv_P3
15338,udp,sv_P2
24732,icmp,sv_P4
45163,icmp,sv_P2
42624,tcp,email
1154,udp,sv_P4
52939,udp,sv_P5
31310,tcp,sv_P3
47957,udp,sv_P2
60365,udp,email
12588,udp,sv_P1
29153,tcp,sv_P2
13862,udp,sv_P3
8359,tcp,sv_P3
18904,tcp,sv_P1
7421,udp,sv_P1
13306,udp,email
13150,udp,sv_P4
57008,tcp,sv_P5
58503,icmp,sv_P4
47790,tcp,sv_P4
20462,udp,sv_P5
36151,udp,sv_P3
58775,tcp,sv_P2
61052,tcp,sv_P5
43382,udp,sv_P3
9954,tcp,sv_P4
44189,udp,sv_P5
55629,udp,sv_P2
29575,udp,sv_P2
4149,icmp,email
30328,icmp,sv_P3
23347,tcp,email
45070,icmp,sv_P2
64600,tcp,sv_P4
10611,tcp,email
18564,icmp,sv_P2
4973,icmp,sv_P2
35399,icmp,sv_P4
31312,udp,sv_P2
19797,icmp,sv_P3
3049,icmp,sv_P3
27762,udp,sv_P4
41379,tcp,sv_P5
44261,tcp,sv_P1
55192,icmp,sv_P3
56838,tcp,sv_P5
15774,icmp,sv_P3
30531,icmp,sv_P2
35253,tcp,sv_P3
54535,tcp,sv_P2
7674,tcp,sv_P3
55405,udp,sv_P3
53752,icmp,sv_P5
13209,icmp,sv_P2
55109,icmp,email
386,udp,sv_P3
62791,tcp,sv_P1
15848,icmp,sv_P3
24336,tcp,sv_P4
50390,udp,sv_P1
36272,udp,sv_P5
6764,icmp,sv_P2
58453,udp,sv_P5
60594,tcp,sv_P5
63104,tcp,sv_P2
25227,tcp,sv_P4
17593,icmp,email
22315,icmp,sv_P1
2561,tcp,sv_P5
21473,icmp,sv_P5
36216,tcp,sv_P3
2030,udp,sv_P4
2686,tcp,sv_P2
40649,icmp,sv_P1
2714,udp,email
17994,tcp,sv_P2
31104,udp,sv_P4
32138,udp,sv_P3
29705,udp,sv_P4
4377,udp,sv_P2
22721,tcp,sv_P1
1482,icmp,email
22477,icmp,email
52157,udp,email
56208,udp,sv_P2
63943,icmp,sv_P5
63407,udp,sv_P2
38749,tcp,sv_P2
47144,udp,sv_P3
33387,udp,sv_P3
42966,tcp,sv_P4
12924,icmp,sv_P1
38110,tcp,sv_P5
8449,icmp,sv_P5
42615,udp,sv_P1
45983,tcp,sv_P4
62652,icmp,sv_P2
65501,tcp,sv_P5
37582,udp,sv_P5
20565,tcp,sv_P4
15046,tcp,sv_P2
7031,tcp,sv_P3
51525,tcp,sv_P2
16579,udp,sv_P3
34584,udp,sv_P1
23423,icmp,sv_P2
58093,tcp,sv_P5
11018,tcp,sv_P5
32417,udp,sv_P5
54238,icmp,sv_P4
7447,tcp,sv_P5
1077,udp,email
39472,udp,sv_P5
37603,udp,email
59847,udp,sv_P3
17655,icmp,sv_P2
22828,udp,sv_P1
34522,tcp,email
56574,tcp,sv_P5
57109,udp,email
34557,tcp,sv_P4
57024,icmp,sv_P2
50650,icmp,email
17649,icmp,sv_P5
28998,udp,email
24250,tcp,email
19029,icmp,sv_P1
41383,icmp,sv_P3
57965,udp,sv_P1
52240,udp,sv_P5
37974,icmp,sv_P2
8973,tcp,sv_P1
51611,udp,sv_P1
52969,tcp,sv_P1
36797,icmp,sv_P1
20906,udp,sv_P5
5740,udp,sv_P3
17650,udp,sv_P5
22864,icmp,sv_P5
35446,icmp,sv_P3
14797,tcp,email
62414,udp,sv_P5
37321,tcp,sv_P5
42914,tcp,email
7534,icmp,sv_P5
53878,udp,sv_P1
23577,icmp,email
56172,udp,sv_P4
7681,tcp,sv_P2
35793,tcp,sv_P3
26205,icmp,sv_P1
61766,tcp,sv_P1
47322,udp,sv_P4
37555,udp,sv_P2
26903,tcp,sv_P2
53756,tcp,email
5138,icmp,sv_P1
1060,tcp,email
23520,icmp,sv_P2
55141,icmp,sv_P1
20708,icmp,sv_P2
30589,udp,sv_P4
39810,tcp,sv_P3
54905,icmp,sv_P1
4907,tcp,sv_P2
42452,icmp,sv_P4
35886,tcp,sv_P2
54120,icmp,email
16664,icmp,sv_P2
53900,udp,sv_P3
8277,icmp,sv_P3
26864,icmp,sv_P3
7389,tcp,email
53955,udp,sv_P3
29049,icmp,sv_P1
19229,icmp,sv_P5
6788,tcp,sv_P3
17670,udp,email
55769,tcp,sv_P4
43811,icmp,email
13424,udp,sv_P2
33103,tcp,email
31859,tcp,sv_P2
29569,icmp,email
22074,tcp,email
44225,udp,sv_P5
20643,icmp,sv_P3
12458,tcp,email
14436,udp,sv_P5
37555,udp,sv_P2
2125,icmp,sv_P4
28064,udp,sv_P4
28406,udp,email
40910,udp,sv_P3
1574,tcp,sv_P5
16603,icmp,sv_P1
48548,tcp,sv_P2
62367,icmp,sv_P2
13052,icmp,sv_P4
58952,udp,sv_P2
61483,udp,sv_P4
50026,icmp,sv_P5
20638,icmp,email
32891,udp,sv_P1
40330,udp,sv_P3
48699,udp,sv_P3
287,icmp,sv_P5
46103,udp,sv_P1
35356,icmp,sv_P3
26246,tcp,sv_P3
19787,tcp,sv_P1
45840,icmp,sv_P1
4683,icmp,email
47780,tcp,sv_P3
1761,udp,sv_P3
44754,icmp,email
44826,udp,sv_P2
26322,tcp,sv_P2
48468,udp,email
19064,icmp,sv_P5
8173,tcp,sv_P1
43907,udp,sv_P1
2163,icmp,email
37634,tcp,sv_P1
59574,tcp,sv_P2
14765,icmp,sv_P4
54243,icmp,sv_P1
39226,udp,sv_P2
33975,icmp,sv_P1
42283,tcp,sv_P5
48425,icmp,sv_P1
20078,udp,sv_P4
24397,tcp,sv_P3
25200,tcp,sv_P1
21225,udp,email
49160,udp,email
666,icmp,sv_P4
22619,icmp,sv_P4
52437,udp,email
4921,icmp,sv_P1
40611,icmp,sv_P1
10848,udp,sv_P3
43787,tcp,sv_P1
27308,udp,email
57938,udp,sv_P1
42856,tcp,sv_P3
33009,tcp,sv_P2
27344,icmp,sv_P3
17893,icmp,sv_P3
41044,tcp,sv_P2
1658,icmp,sv_P4
45559,tcp,sv_P1
40947,udp,sv_P5
30315,udp,sv_P1
51282,tcp,sv_P4
21337,udp,sv_P3
37515,udp,sv_P1
44396,udp,sv_P1
6815,icmp,sv_P5
2456,tcp,sv_P4
33474,tcp,sv_P5
7317,udp,sv_P1
38280,icmp,sv_P1
4227,tcp,sv_P3
34967,tcp,sv_P5
53734,icmp,sv_P4
40577,icmp,sv_P3
59031,icmp,sv_P3
21898,udp,sv_P2
13130,icmp,sv_P5
50289,tcp,sv_P3
12193,tcp,sv_P3
55523,udp,sv_P1
16904,udp,email
58929,icmp,sv_P1
34944,tcp,sv_P5
7866,udp,sv_P3
14048,icmp,sv_P2
42985,tcp,sv_P5
9741,tcp,email
25025,tcp,sv_P1
60799,icmp,email
49116,icmp,sv_P1
50120,icmp,sv_P2
24182,icmp,sv_P1
57240,icmp,sv_P2
13289,udp,email
61258,udp,sv_P4
49043,udp,email
11542,udp,email
42785,icmp,sv_P4
65532,udp,sv_P3
28623,tcp,sv_P5
22296,icmp,sv_P2
45707,icmp,sv_P4
25242,udp,sv_P3
60651,udp,sv_P3
10847,icmp,sv_P3
26581,tcp,sv_P5
46163,tcp,email
41697,tcp,sv_P4
59750,udp,sv_P1
63288,udp,sv_P3
50510,tcp,email
11234,udp,email
20463,udp,sv_P1
31427,icmp,sv_P1
42307,udp,sv_P2
15126,tcp,sv_P3
35038,icmp,sv_P1
34113,icmp,sv_P1
50869,tcp,sv_P2
19280,tcp,sv_P1
19950,icmp,sv_P4
17504,tcp,sv_P4
15371,tcp,sv_P2
6066,udp,sv_P4
62596,udp,sv_P2
18551,icmp,email
42902,tcp,sv_P2
14615,udp,sv_P5
35049,tcp,sv_P2
42370,tcp,sv_P4
15794,icmp,sv_P4
22708,tcp,sv_P2
44065,udp,email
46065,icmp,sv_P4
36580,icmp,sv_P5
33829,udp,sv_P3
19198,icmp,email
20814,tcp,sv_P3
26702,udp,sv_P1
60949,icmp,sv_P4
14056,tcp,sv_P1
24480,udp,sv_P3
51820,udp,sv_P3
46957,icmp,sv_P2
32709,tcp,sv_P3
53205,udp,sv_P1
44431,udp,sv_P2
63909,icmp,sv_P1
59575,udp,sv_P2
26268,icmp,sv_P5
27025,udp,sv_P5
19429,tcp,sv_P4
64664,tcp,sv_P5
3987,udp,sv_P4
14821,icmp,email
18473,udp,sv_P2
4883,udp,sv_P4
54727,tcp,sv_P2
39271,tcp,email
32204,udp,email
31333,tcp,email
55102,tcp,sv_P2
27533,icmp,sv_P1
51101,tcp,sv_P2
11968,icmp,email
57561,icmp,sv_P4
45309,udp,sv_P3
65027,tcp,sv_P2
6451,icmp,sv_P1
7883,udp,sv_P1
63029,icmp,sv_P4
5202,tcp,sv_P5
64319,tcp,sv_P3
4539,tcp,sv_P2
4680,udp,sv_P4
4091,icmp,sv_P1
52340,udp,sv_P1
44427,tcp,sv_P5
27728,udp,sv_P5
61768,icmp,email
20727,icmp,sv_P4
48395,udp,sv_P5
10524,udp,sv_P1
7930,udp,sv_P3
33160,tcp,sv_P3
17931,icmp,sv_P4
38510,tcp,sv_P3
3905,udp,sv_P1
47827,icmp,sv_P3
14636,tcp,sv_P3
42124,tcp,sv_P5
31048,icmp,sv_P4
40239,udp,sv_P4
44205,tcp,sv_P2
29385,tcp,email
2154,tcp,sv_P4
59578,icmp,sv_P5
64367,tcp,sv_P2
21803,tcp,sv_P3
34645,tcp,email
28116,udp,sv_P5
5021,tcp,sv_P4
31670,udp,sv_P1
37422,udp,sv_P4
42085,icmp,email
17832,icmp,sv_P1
13008,udp,sv_P2
38218,udp,sv_P1
45052,udp,email
22470,icmp,sv_P5
38277,icmp,sv_P4
55816,icmp,sv_P3
49677,icmp,sv_P4
23941,tcp,sv_P4
10841,icmp,sv_P5
36203,icmp,email
35957,icmp,sv_P4
9729,udp,email
11784,icmp,sv_P1
18523,udp,sv_P5
18365,tcp,sv_P1
58133,icmp,sv_P2
37596,icmp,sv_P1
63388,tcp,email
25288,udp,sv_P4
27555,tcp,sv_P5
56135,udp,sv_P4
47096,icmp,sv_P4
59853,udp,sv_P5
37771,tcp,sv_P3
51639,udp,email
20566,udp,sv_P4
3887,icmp,sv_P2
43924,tcp,email
29979,tcp,sv_P2
8992,icmp,email
36809,tcp,sv_P3
5346,udp,email
49987,udp,sv_P5
4197,icmp,sv_P4
40098,udp,sv_P1
48411,icmp,sv_P4
65453,tcp,sv_P2
59361,icmp,sv_P3
15236,icmp,sv_P5
18519,tcp,sv_P5
32432,udp,sv_P5
37636,icmp,sv_P2
65486,icmp,email
21883,icmp,sv_P4
8499,tcp,sv_P3
15615,udp,email
45417,udp,sv_P1
22496,tcp,email
43444,tcp,sv_P2
3759,icmp,sv_P1
9051,icmp,email
44924,udp,sv_P1
39854,icmp,sv_P4
7279,udp,sv_P5
17062,tcp,email
54610,icmp,sv_P5
8048,icmp,email
47300,tcp,sv_P1
2531,tcp,sv_P2
45733,tcp,sv_P3
54909,tcp,email
2015,tcp,sv_P4
44128,tcp,email
50119,udp,sv_P5
61126,tcp,sv_P5
52001,icmp,sv_P5
29848,udp,sv_P3
55762,icmp,sv_P1
487,icmp,sv_P5
18394,icmp,email
48378,tcp,sv_P2
1622,udp,sv_P1
20466,tcp,sv_P2
50236,tcp,sv_P5
11427,tcp,sv_P4
388,udp,sv_P4
45293,icmp,sv_P2
31675,icmp,sv_P4
60011,tcp,sv_P1
55091,udp,sv_P1
23671,tcp,sv_P5
10802,tcp,sv_P2
23073,icmp,sv_P3
2962,udp,sv_P2
54197,tcp,sv_P4
52529,udp,sv_P2
56841,tcp,sv_P3
12028,tcp,sv_P1
29561,udp,sv_P1
56056,tcp,email
8308,udp,email
24627,udp,sv_P3
31091,udp,sv_P2
33525,tcp,sv_P1
19166,tcp,sv_P5
30256,icmp,email
58051,tcp,sv_P1
50200,icmp,sv_P5
51646,udp,sv_P3
21421,tcp,sv_P1
2632,icmp,sv_P1
8855,udp,email
8794,udp,sv_P1
65044,udp,sv_P1
41660,tcp,sv_P1
28216,udp,sv_P4
1308,udp,sv_P2
31256,icmp,sv_P2
46361,icmp,email
31782,tcp,email
16262,tcp,sv_P5
3651,tcp,sv_P4
16295,tcp,sv_P2
49126,udp,sv_P4
54758,icmp,sv_P1
56766,tcp,sv_P4
12175,icmp,email
34689,tcp,sv_P5
54113,tcp,sv_P2
11147,udp,sv_P1
31430,icmp,email
50998,tcp,sv_P3
56218,icmp,sv_P3
54706,udp,sv_P4
12301,tcp,sv_P2
18389,tcp,sv_P5
8013,tcp,sv_P1
59800,udp,sv_P5
41063,icmp,sv_P4
24803,icmp,sv_P4
54024,udp,sv_P2
27273,tcp,sv_P2
48072,icmp,sv_P5
47656,tcp,sv_P2
25678,udp,sv_P4
45530,udp,email
10872,icmp,email
47107,icmp,sv_P4
59620,icmp,email
64596,udp,sv_P3
50769,udp,sv_P1
36554,udp,sv_P5
34531,tcp,email
47819,tcp,email
14579,udp,sv_P3
1469,udp,sv_P1
36693,tcp,email
22988,udp,sv_P2
20338,tcp,sv_P1
28786,tcp,sv_P1
21805,tcp,sv_P2
62876,tcp,sv_P1
62595,icmp,sv_P2
9462,icmp,sv_P3
52239,icmp,email
39831,udp,sv_P4
53972,icmp,sv_P3
39236,udp,sv_P3
9032,icmp,sv_P2
21129,icmp,sv_P1
41021,tcp,sv_P3
62923,udp,sv_P4
9830,udp,sv_P5
45707,udp,sv_P5
56243,icmp,sv_P4
2512,tcp,sv_P1
40474,icmp,sv_P3
18877,tcp,email
64136,tcp,sv_P4
16080,tcp,email
52363,icmp,sv_P1
22548,udp,email
1448,icmp,sv_P5
28923,icmp,sv_P4
48224,tcp,sv_P5
15484,icmp,sv_P1
33774,udp,sv_P1
47417,udp,sv_P4
14271,icmp,sv_P1
12267,tcp,sv_P5
31925,udp,sv_P5
36996,udp,sv_P2
12734,udp,sv_P2
24637,udp,sv_P3
48356,tcp,email
15082,tcp,sv_P2
7486,udp,email
26633,tcp,sv_P4
60821,tcp,email
33286,tcp,sv_P4
4153,icmp,email
23776,udp,sv_P2
33327,udp,sv_P2
48400,icmp,sv_P1
19400,udp,sv_P3
23356,tcp,email
48892,icmp,sv_P1
44705,tcp,sv_P2
21607,icmp,email
4885,icmp,email
62950,udp,sv_P2
35486,icmp,sv_P4
49757,icmp,sv_P4
4617,tcp,email
23377,icmp,email
27768,icmp,sv_P2
51504,icmp,sv_P2
56418,icmp,sv_P4
39732,icmp,sv_P2
62914,tcp,sv_P3
25025,tcp,sv_P5
30917,icmp,sv_P1
10825,udp,sv_P2
27069,icmp,sv_P4
59102,tcp,sv_P5
16028,icmp,sv_P4
30677,icmp,sv_P2
25410,udp,sv_P4
12700,icmp,sv_P1
17647,udp,sv_P2
4774,tcp,sv_P2
25203,udp,sv_P4
35044,udp,sv_P2
47001,udp,sv_P4
17316,udp,sv_P3
33044,udp,sv_P1
29417,tcp,sv_P3
16820,icmp,sv_P1
50162,tcp,sv_P5
10992,tcp,sv_P4
25081,tcp,sv_P4
64582,tcp,sv_P3
51552,icmp,sv_P2
4620,icmp,sv_P5
4337,udp,sv_P5
63205,tcp,sv_P5
18750,icmp,email
36938,udp,sv_P1
16948,udp,sv_P4
29537,tcp,email
60858,icmp,sv_P5
16885,icmp,sv_P5
3881,udp,sv_P3
11560,icmp,sv_P3
2484,icmp,email
28824,udp,sv_P3
38157,icmp,sv_P1
47537,tcp,email
9308,icmp,sv_P4
12511,udp,sv_P4
3083,icmp,sv_P1
55735,icmp,sv_P4
61651,udp,sv_P4
26716,tcp,sv_P5
15427,tcp,sv_P4
7936,tcp,sv_P2
42200,icmp,sv_P4
24531,icmp,sv_P2
45146,udp,sv_P2
34097,icmp,sv_P5
4558,udp,sv_P3
9045,tcp,sv_P2
6447,udp,sv_P5
48986,tcp,sv_P4
6206,tcp,sv_P4
6582,tcp,sv_P3
50566,icmp,sv_P5
29250,udp,sv_P5
37384,tcp,sv_P2
25090,tcp,sv_P3
27554,tcp,email
12156,icmp,email
55140,udp,sv_P4
8871,udp,sv_P3
17849,tcp,sv_P3
16012,tcp,email
8917,udp,sv_P5
56435,tcp,sv_P5
47318,icmp,sv_P3
26171,icmp,sv_P5
130,tcp,sv_P2
38079,icmp,sv_P2
42477,udp,email
35979,tcp,sv_P5
28644,udp,sv_P1
40228,icmp,sv_P5
18654,icmp,sv_P5
34633,udp,email
5630,udp,sv_P4
16068,icmp,sv_P3
6018,udp,sv_P3
12478,udp,sv_P3
10730,tcp,sv_P2
23978,udp,email
21855,tcp,email
57249,udp,sv_P2
47619,udp,sv_P5
34804,udp,sv_P4
39822,tcp,sv_P3
23569,udp,sv_P1
55472,icmp,sv_P4
36914,icmp,sv_P4
10523,tcp,sv_P5
40598,tcp,sv_P4
8486,udp,sv_P4
22222,icmp,email
9486,tcp,sv_P5
26529,icmp,sv_P1
13592,udp,sv_P4
1016,tcp,sv_P5
56609,icmp,sv_P5
65458,udp,sv_P5
33246,tcp,sv_P4
29568,tcp,email
28176,tcp,email
18828,icmp,email
33179,udp,sv_P4
64677,tcp,sv_P5
12051,tcp,email
45124,tcp,sv_P2
9073,tcp,sv_P1
51461,tcp,sv_P1
23735,tcp,sv_P5
52074,udp,sv_P2
49268,icmp,sv_P2
55638,udp,sv_P1
57791,tcp,sv_P2
41857,udp,sv_P2
11851,udp,sv_P3
29278,icmp,email
63399,udp,sv_P3
35995,tcp,sv_P5
63330,udp,sv_P1
61208,icmp,sv_P3
21073,icmp,sv_P2
6987,tcp,sv_P1
49317,tcp,sv_P4
62674,icmp,email
7701,icmp,sv_P4
15315,icmp,sv_P4
53900,icmp,sv_P4
34013,tcp,sv_P4
9951,udp,sv_P4
33272,udp,sv_P2
60903,tcp,sv_P5
2736,tcp,sv_P5
17593,tcp,sv_P2
58569,udp,sv_P1
28962,tcp,sv_P4
3819,tcp,sv_P3
38729,udp,sv_P1
46303,tcp,email
34862,icmp,email
36891,icmp,email
40346,icmp,sv_P3
61248,icmp,email
25931,udp,sv_P1
16596,udp,sv_P2
16396,udp,sv_P4
26902,tcp,email
23746,tcp,email
20839,tcp,sv_P4
23802,udp,sv_P4
42244,tcp,email
51418,icmp,sv_P5
43676,udp,sv_P2
38042,icmp,sv_P1
9930,udp,sv_P3
26882,udp,sv_P3
8367,tcp,sv_P2
41425,tcp,sv_P3
55836,tcp,sv_P1
2658,udp,sv_P5
44383,icmp,sv_P3
48470,icmp,email
3142,icmp,sv_P5
48923,icmp,sv_P3
53826,icmp,sv_P2
59364,udp,sv_P5
36704,tcp,sv_P4
23187,tcp,sv_P3
54125,udp,sv_P4
54367,udp,sv_P5
17635,icmp,sv_P3
20518,udp,sv_P1
61593,udp,sv_P4
37864,icmp,email
51828,tcp,sv_P2
1790,icmp,sv_P2
43193,icmp,sv_P3
22425,icmp,sv_P2
30516,icmp,sv_P2
15802,icmp,sv_P1
52788,icmp,sv_P1
64771,tcp,sv_P2
51645,icmp,email
51401,icmp,sv_P5
62787,udp,email
16170,tcp,sv_P3
43425,udp,sv_P2
56319,udp,sv_P3
47411,icmp,sv_P1
20888,icmp,sv_P1
17485,icmp,sv_P5
53510,icmp,sv_P2
53301,tcp,sv_P4
52941,tcp,email
29178,udp,email
56468,tcp,sv_P3
9754,icmp,sv_P4
55836,tcp,sv_P4
22497,icmp,sv_P2
54361,tcp,sv_P3
25408,icmp,sv_P3
27957,icmp,sv_P1
11545,udp,sv_P1
44245,icmp,sv_P1
33933,tcp,sv_P3
4843,tcp,sv_P3
43423,icmp,sv_P2
19557,tcp,sv_P5
27644,icmp,sv_P1
58747,udp,sv_P4
31907,tcp,sv_P5
1025,icmp,sv_P1
41607,udp,email
55639,tcp,email
35581,icmp,sv_P5
55592,tcp,sv_P4
2019,udp,sv_P2
59231,icmp,sv_P1
21361,udp,sv_P1
7317,icmp,sv_P1
64888,udp,sv_P2
32984,tcp,sv_P3
3881,udp,sv_P4
31908,icmp,email
47549,tcp,email
728,udp,sv_P5
62225,tcp,sv_P3
56717,icmp,sv_P3
9104,icmp,sv_P2
13348,tcp,email
32362,icmp,sv_P2
30622,tcp,sv_P4
15726,icmp,email
9114,icmp,sv_P5
25828,udp,email
27636,udp,sv_P5
2246,tcp,sv_P3
6336,udp,email
11748,icmp,email
23173,tcp,sv_P1
45133,udp,sv_P3
26390,udp,sv_P3
21104,icmp,email
30271,udp,sv_P1
34455,tcp,sv_P4
13058,icmp,sv_P3
51486,udp,email
62296,icmp,sv_P2
45449,udp,sv_P5
9254,icmp,email
41043,tcp,sv_P5
31942,udp,sv_P3
27769,tcp,sv_P3
51835,icmp,sv_P4
42102,udp,email
12796,udp,sv_P5
26632,udp,sv_P1
35745,tcp,email
32692,tcp,email
36988,tcp,sv_P4
5324,udp,sv_P3
45153,udp,sv_P4
48745,icmp,sv_P1
22864,icmp,sv_P4
45877,icmp,sv_P4
41390,udp,sv_P1
4827,tcp,sv_P5
13188,icmp,sv_P5
3094,udp,sv_P2
33215,icmp,sv_P4
18744,tcp,sv_P2
3823,udp,sv_P2
25840,udp,sv_P4
7935,icmp,sv_P3
44705,udp,sv_P5
49194,tcp,sv_P3
37747,icmp,sv_P2
65309,icmp,sv_P5
38558,udp,email
61318,tcp,sv_P1
56025,icmp,sv_P5
54050,icmp,sv_P2
65000,icmp,sv_P5
4441,icmp,sv_P5
33331,icmp,email
41224,tcp,sv_P3
47938,udp,sv_P4
50742,udp,sv_P5
9555,udp,sv_P4
3478,icmp,sv_P3
59451,udp,sv_P2
38948,udp,sv_P4
53527,udp,sv_P2
27965,icmp,email
11153,icmp,sv_P3
53484,icmp,sv_P2
10073,tcp,sv_P4
56185,tcp,email
50136,icmp,sv_P1
31285,udp,sv_P1
44728,udp,sv_P1
31506,tcp,sv_P1
46917,tcp,sv_P4
44286,icmp,email
25526,udp,sv_P4
53779,tcp,sv_P1
35292,udp,sv_P4
63709,icmp,sv_P5
65397,udp,sv_P2
51238,tcp,sv_P2
5016,tcp,sv_P3
7025,udp,sv_P4
23984,icmp,sv_P1
12632,udp,sv_P3
60869,udp,sv_P3
7097,icmp,email
48268,icmp,sv_P5
48334,udp,email
22254,udp,sv_P5
10871,tcp,sv_P2
19760,udp,sv_P3
40939,icmp,sv_P3
6274,tcp,sv_P3
356,tcp,sv_P3
51051,tcp,sv_P5
16449,udp,sv_P1
46734,icmp,sv_P4
43368,icmp,email
15644,icmp,sv_P4
42719,tcp,sv_P4
35681,tcp,sv_P5
3824,icmp,sv_P5
5166,tcp,sv_P4
35198,tcp,sv_P2
49644,tcp,sv_P4
55364,icmp,sv_P2
58551,tcp,sv_P2
31664,tcp,sv_P5
17057,icmp,email
24424,tcp,sv_P2
28722,tcp,sv_P2
40598,udp,sv_P1
31017,tcp,sv_P4
42416,tcp,sv_P2
60886,tcp,email
48294,tcp,sv_P3
45553,udp,sv_P2
3302,icmp,sv_P3
32416,udp,sv_P2
33753,udp,sv_P1
51912,udp,sv_P4
31985,tcp,sv_P2
13253,udp,sv_P5
5085,tcp,email
62592,udp,email
14263,udp,sv_P1
42271,tcp,sv_P5
18647,udp,sv_P1
52699,tcp,sv_P1
49874,icmp,sv_P4
5771,tcp,sv_P1
50177,tcp,email
60542,tcp,sv_P2
37990,udp,sv_P2
19018,udp,sv_P4
11818,tcp,sv_P5
22110,udp,sv_P4
10238,udp,sv_P4
40327,udp,sv_P1
61105,icmp,sv_P2
10085,tcp,sv_P3
11220,icmp,sv_P2
23400,icmp,sv_P4
26188,icmp,sv_P4
36742,icmp,sv_P2
3017,udp,sv_P2
36728,udp,sv_P1
28245,icmp,sv_P5
50932,udp,sv_P4
12211,tcp,sv_P5
49188,tcp,sv_P1
40277,tcp,sv_P3
13375,icmp,sv_P5
19857,udp,sv_P4
62364,icmp,sv_P1
62129,tcp,sv_P1
47011,udp,sv_P4
